Year,Disaster Subgroup,Disaster Type,Country,ISO,Region,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Affected
1990,Technological,Industrial accident,Yugoslavia,YUG,Southern Europe,1990,8.0,26.0,1990,8.0,26.0,
1990,Climatological,Drought,Yugoslavia,YUG,Southern Europe,1990,7.0,,1990,8.0,,
1991,Geophysical,Earthquake,Soviet Union,SUN,Russian Federation,1991,4.0,29.0,1991,4.0,29.0,251500.0
1991,Meteorological,Storm,Soviet Union,SUN,Russian Federation,1991,8.0,1.0,1991,8.0,2.0,
1991,Geophysical,Earthquake,Soviet Union,SUN,Russian Federation,1991,1.0,31.0,1991,1.0,31.0,
1991,Technological,Transport accident,Russian Federation (the),RUS,Eastern Europe,1991,11.0,18.0,1991,11.0,18.0,
1991,Geophysical,Earthquake,Soviet Union,SUN,Russian Federation,1991,3.0,8.0,1991,3.0,8.0,
1991,Geophysical,Earthquake,Soviet Union,SUN,Russian Federation,1991,4.0,18.0,1991,4.0,18.0,5000.0
1991,Geophysical,Mass movement (dry),Soviet Union,SUN,Russian Federation,1991,5.0,4.0,1991,5.0,4.0,
1991,Hydrological,Flood,Soviet Union,SUN,Russian Federation,1991,7.0,11.0,1991,7.0,25.0,2000.0
1991,Technological,Transport accident,Soviet Union,SUN,Russian Federation,1991,3.0,23.0,1991,3.0,23.0,
1991,Technological,Transport accident,Soviet Union,SUN,Russian Federation,1991,5.0,23.0,1991,5.0,23.0,38.0
1991,Technological,Transport accident,Soviet Union,SUN,Russian Federation,1991,7.0,2.0,1991,7.0,2.0,5.0
1991,Technological,Industrial accident,Soviet Union,SUN,Russian Federation,1991,7.0,1.0,1991,7.0,1.0,
1991,Technological,Industrial accident,Soviet Union,SUN,Russian Federation,1991,6.0,30.0,1991,6.0,30.0,
1991,Technological,Miscellaneous accident,Soviet Union,SUN,Russian Federation,1991,2.0,23.0,1991,2.0,23.0,
1991,Hydrological,Flood,Soviet Union,SUN,Russian Federation,1991,4.0,27.0,1991,4.0,27.0,40000.0
1991,Technological,Industrial accident,Ukraine,UKR,Eastern Europe,1991,6.0,29.0,1991,6.0,29.0,
1992,Technological,Transport accident,Russian Federation (the),RUS,Eastern Europe,1992,3.0,14.0,1992,3.0,14.0,
1992,Technological,Transport accident,Russian Federation (the),RUS,Eastern Europe,1992,3.0,3.0,1992,3.0,3.0,20.0
1992,Technological,Industrial accident,Russian Federation (the),RUS,Eastern Europe,1992,12.0,1.0,1992,12.0,1.0,
1992,Technological,Industrial accident,Russian Federation (the),RUS,Eastern Europe,1992,8.0,,1992,8.0,,150.0
1992,Hydrological,Flood,Serbia Montenegro,SCG,Southern Europe,1992,11.0,28.0,1992,11.0,28.0,6000.0
1992,Technological,Transport accident,Sweden,SWE,Northern Europe,1992,3.0,12.0,1992,3.0,12.0,22.0
1992,Meteorological,Storm,Ukraine,UKR,Eastern Europe,1992,11.0,19.0,1992,11.0,19.0,1000.0
1992,Technological,Industrial accident,Ukraine,UKR,Eastern Europe,1992,6.0,9.0,1992,6.0,9.0,
1993,Climatological,Drought,Russian Federation (the),RUS,Eastern Europe,1993,,,1993,,,
1993,Hydrological,Flood,Ukraine,UKR,Eastern Europe,1993,7.0,25.0,1993,8.0,12.0,300000.0
1993,Hydrological,Flood,Ukraine,UKR,Eastern Europe,1993,12.0,20.0,1993,12.0,24.0,25000.0
1994,Technological,Transport accident,Russian Federation (the),RUS,Eastern Europe,1994,1.0,3.0,1994,1.0,3.0,
1994,Technological,Transport accident,Russian Federation (the),RUS,Eastern Europe,1994,2.0,24.0,1994,2.0,24.0,
1994,Technological,Transport accident,Russian Federation (the),RUS,Eastern Europe,1994,3.0,23.0,1994,3.0,23.0,
1994,Technological,Miscellaneous accident,Russian Federation (the),RUS,Eastern Europe,1994,3.0,13.0,1994,3.0,13.0,
1994,Technological,Industrial accident,Russian Federation (the),RUS,Eastern Europe,1994,5.0,2.0,1994,5.0,2.0,
1994,Technological,Industrial accident,Russian Federation (the),RUS,Eastern Europe,1994,5.0,14.0,1994,5.0,14.0,3000.0
1994,Technological,Miscellaneous accident,Russian Federation (the),RUS,Eastern Europe,1994,4.0,24.0,1994,4.0,24.0,20.0
1994,Technological,Industrial accident,Ukraine,UKR,Eastern Europe,1994,3.0,6.0,1994,3.0,6.0,8.0
1994,Hydrological,Flood,Belgium,BEL,Western Europe,1994,8.0,,1994,8.0,,135.0
1994,Technological,Miscellaneous accident,Belgium,BEL,Western Europe,1994,12.0,31.0,1994,12.0,31.0,164.0
1994,Technological,Industrial accident,Switzerland,CHE,Western Europe,1994,6.0,29.0,1994,6.0,29.0,5000.0
1995,Hydrological,Flood,Albania,ALB,Southern Europe,1995,12.0,27.0,1995,12.0,27.0,2000.0
1995,Hydrological,Flood,Albania,ALB,Southern Europe,1995,9.0,20.0,1995,9.0,20.0,1500.0
1995,Technological,Transport accident,Austria,AUT,Western Europe,1995,8.0,11.0,1995,8.0,11.0,100.0
1995,Hydrological,Flood,Austria,AUT,Western Europe,1995,6.0,27.0,1995,6.0,27.0,
1995,Technological,Miscellaneous accident,Belgium,BEL,Western Europe,1995,6.0,19.0,1995,6.0,19.0,3.0
1995,Meteorological,Storm,Belgium,BEL,Western Europe,1995,1.0,21.0,1995,2.0,2.0,800.0
1995,Biological,Epidemic,Belarus,BLR,Eastern Europe,1995,1.0,,1995,1.0,,282.0
1995,Technological,Industrial accident,Switzerland,CHE,Western Europe,1995,9.0,5.0,1995,9.0,5.0,5.0
1996,Biological,Epidemic,Albania,ALB,Southern Europe,1996,4.0,,1996,9.0,,66.0
1996,Hydrological,Flood,Austria,AUT,Western Europe,1996,6.0,19.0,1996,6.0,23.0,
1996,Meteorological,Storm,Azores Islands,AZO,Southern Europe,1996,12.0,25.0,1996,12.0,25.0,60.0
1996,Technological,Transport accident,Belgium,BEL,Western Europe,1996,2.0,27.0,1996,2.0,27.0,60.0
1996,Technological,Industrial accident,Bulgaria,BGR,Eastern Europe,1996,2.0,17.0,1996,2.0,17.0,200.0
1996,Hydrological,Flood,Belarus,BLR,Eastern Europe,1996,3.0,,1996,3.0,,
1997,Hydrological,Landslide,Azores Islands,AZO,Southern Europe,1997,10.0,29.0,1997,11.0,2.0,55.0
1997,Hydrological,Flood,Albania,ALB,Southern Europe,1997,12.0,20.0,1997,12.0,23.0,8000.0
1997,Hydrological,Flood,Austria,AUT,Western Europe,1997,7.0,8.0,1997,7.0,22.0,
1997,Technological,Transport accident,Belgium,BEL,Western Europe,1997,7.0,27.0,1997,7.0,27.0,55.0
1997,Hydrological,Flood,Bulgaria,BGR,Eastern Europe,1997,12.0,14.0,1998,2.0,16.0,200.0
1997,Technological,Transport accident,Bosnia and Herzegovina,BIH,Southern Europe,1997,9.0,17.0,1997,9.0,17.0,
1997,Meteorological,Storm,Belarus,BLR,Eastern Europe,1997,6.0,23.0,1997,6.0,23.0,21390.0
1997,Biological,Epidemic,Belarus,BLR,Eastern Europe,1997,11.0,26.0,1997,11.0,26.0,605.0
1997,Hydrological,Flood,Switzerland,CHE,Western Europe,1997,8.0,17.0,1997,8.0,17.0,
1998,Geophysical,Earthquake,Austria,AUT,Western Europe,1998,4.0,12.0,1998,4.0,12.0,
1998,Technological,Industrial accident,Austria,AUT,Western Europe,1998,7.0,18.0,1998,7.0,18.0,
1998,Geophysical,Earthquake,Azores Islands,AZO,Southern Europe,1998,7.0,8.0,1998,7.0,8.0,1100.0
1998,Hydrological,Flood,Belgium,BEL,Western Europe,1998,9.0,12.0,1998,9.0,14.0,140.0
1998,Meteorological,Extreme temperature ,Bulgaria,BGR,Eastern Europe,1998,11.0,30.0,1998,12.0,8.0,323.0
1994,Hydrological,Flood,Greece,GRC,Southern Europe,1994,10.0,24.0,1994,10.0,27.0,1000.0
1994,Hydrological,Flood,Moldova (the Republic of),MDA,Eastern Europe,1994,8.0,24.0,1994,8.0,29.0,25000.0
1994,Meteorological,Storm,Germany,DEU,Western Europe,1994,7.0,3.0,1994,7.0,5.0,
1994,Climatological,Wildfire,Spain,ESP,Southern Europe,1994,6.0,6.0,1994,6.0,6.0,1500.0
1994,Climatological,Wildfire,Spain,ESP,Southern Europe,1994,7.0,4.0,1994,7.0,4.0,15020.0
1994,Technological,Industrial accident,Spain,ESP,Southern Europe,1994,1.0,,1994,1.0,,127.0
1994,Hydrological,Flood,Spain,ESP,Southern Europe,1994,10.0,10.0,1994,10.0,10.0,
1994,Technological,Transport accident,Estonia,EST,Northern Europe,1994,9.0,28.0,1994,9.0,28.0,140.0
1994,Hydrological,Flood,France,FRA,Western Europe,1994,6.0,27.0,1994,6.0,27.0,200.0
1994,Hydrological,Flood,France,FRA,Western Europe,1994,11.0,5.0,1994,11.0,5.0,
1994,Hydrological,Flood,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1994,12.0,7.0,1994,12.0,12.0,700.0
1994,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1994,6.0,2.0,1994,6.0,2.0,
1994,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1994,11.0,10.0,1994,11.0,10.0,36.0
1994,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1994,11.0,18.0,1994,11.0,18.0,
1994,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1994,10.0,15.0,1994,10.0,15.0,143.0
1994,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1994,2.0,4.0,1994,2.0,4.0,
1994,Technological,Transport accident,Greece,GRC,Southern Europe,1994,9.0,16.0,1994,9.0,16.0,
1994,Technological,Transport accident,Hungary,HUN,Eastern Europe,1994,12.0,2.0,1994,12.0,2.0,59.0
1994,Technological,Transport accident,Ireland,IRL,Northern Europe,1994,6.0,2.0,1994,6.0,2.0,
1994,Meteorological,Storm,Italy,ITA,Southern Europe,1994,8.0,24.0,1994,8.0,24.0,100.0
1994,Hydrological,Flood,Italy,ITA,Southern Europe,1994,11.0,1.0,1994,11.0,10.0,17300.0
1994,Climatological,Wildfire,Italy,ITA,Southern Europe,1994,8.0,18.0,1994,8.0,18.0,300.0
1994,Technological,Miscellaneous accident,Italy,ITA,Southern Europe,1994,7.0,14.0,1994,7.0,14.0,7.0
1994,Meteorological,Storm,Moldova (the Republic of),MDA,Eastern Europe,1994,11.0,11.0,1994,11.0,11.0,25580.0
1994,Technological,Transport accident,Norway,NOR,Northern Europe,1994,1.0,1.0,1994,1.0,1.0,
1995,Meteorological,Storm,Germany,DEU,Western Europe,1995,1.0,21.0,1995,2.0,2.0,30000.0
1995,Meteorological,Storm,France,FRA,Western Europe,1995,1.0,21.0,1995,2.0,2.0,5000.0
1995,Meteorological,Storm,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1995,12.0,15.0,1995,12.0,31.0,
1995,Meteorological,Storm,Luxembourg,LUX,Western Europe,1995,1.0,21.0,1995,2.0,2.0,
1995,Meteorological,Storm,Netherlands (the),NLD,Western Europe,1995,1.0,21.0,1995,2.0,2.0,250000.0
1995,Technological,Transport accident,Czech Republic (the),CZE,Eastern Europe,1995,6.0,24.0,1995,6.0,24.0,4.0
1995,Meteorological,Storm,Germany,DEU,Western Europe,1995,7.0,21.0,1995,7.0,21.0,
1995,Technological,Transport accident,Germany,DEU,Western Europe,1995,6.0,15.0,1995,6.0,15.0,100.0
1995,Technological,Industrial accident,Germany,DEU,Western Europe,1995,5.0,1.0,1995,5.0,1.0,
1995,Technological,Industrial accident,Germany,DEU,Western Europe,1995,6.0,26.0,1995,6.0,26.0,
1995,Technological,Industrial accident,Germany,DEU,Western Europe,1995,12.0,24.0,1995,12.0,24.0,
1995,Technological,Industrial accident,Germany,DEU,Western Europe,1995,6.0,3.0,1995,6.0,3.0,
1995,Technological,Industrial accident,Germany,DEU,Western Europe,1995,6.0,26.0,1995,6.0,26.0,
1995,Technological,Miscellaneous accident,Germany,DEU,Western Europe,1995,4.0,13.0,1995,4.0,13.0,300.0
1995,Meteorological,Extreme temperature ,Spain,ESP,Southern Europe,1995,4.0,22.0,1995,4.0,22.0,
1995,Meteorological,Extreme temperature ,Spain,ESP,Southern Europe,1995,7.0,25.0,1995,7.0,25.0,70.0
1995,Technological,Industrial accident,Spain,ESP,Southern Europe,1995,8.0,31.0,1995,8.0,31.0,
1995,Technological,Transport accident,France,FRA,Western Europe,1995,1.0,20.0,1995,1.0,20.0,
1995,Technological,Transport accident,France,FRA,Western Europe,1995,7.0,10.0,1995,7.0,10.0,32.0
1995,Technological,Transport accident,France,FRA,Western Europe,1995,1.0,11.0,1995,1.0,11.0,
1995,Technological,Industrial accident,France,FRA,Western Europe,1995,5.0,16.0,1995,5.0,16.0,
1995,Technological,Miscellaneous accident,France,FRA,Western Europe,1995,8.0,25.0,1995,8.0,25.0,
1995,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1995,5.0,24.0,1995,5.0,24.0,
1995,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1995,5.0,23.0,1995,5.0,23.0,20.0
1995,Technological,Industrial accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1995,8.0,21.0,1995,8.0,21.0,260.0
1995,Technological,Industrial accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1995,7.0,6.0,1995,7.0,6.0,
1995,Geophysical,Earthquake,Greece,GRC,Southern Europe,1995,5.0,13.0,1995,5.0,13.0,15060.0
1995,Geophysical,Earthquake,Greece,GRC,Southern Europe,1995,6.0,15.0,1995,6.0,15.0,13900.0
1995,Climatological,Wildfire,Greece,GRC,Southern Europe,1995,7.0,22.0,1995,7.0,22.0,2014.0
1995,Technological,Industrial accident,Hungary,HUN,Eastern Europe,1995,6.0,3.0,1995,6.0,3.0,
1995,Hydrological,Landslide,Iceland,ISL,Northern Europe,1995,1.0,16.0,1995,1.0,16.0,45.0
1995,Hydrological,Landslide,Iceland,ISL,Northern Europe,1995,10.0,26.0,1995,10.0,26.0,38.0
1995,Technological,Transport accident,Italy,ITA,Southern Europe,1995,12.0,13.0,1995,12.0,13.0,
1995,Hydrological,Flood,Macedonia (the former Yugoslav Republic of),MKD,Southern Europe,1995,7.0,,1995,7.0,,1500.0
1995,Technological,Transport accident,Netherlands (the),NLD,Western Europe,1995,7.0,15.0,1995,7.0,15.0,7.0
1995,Hydrological,Flood,Norway,NOR,Northern Europe,1995,6.0,1.0,1995,6.0,14.0,4000.0
1996,Hydrological,Flood,Italy,ITA,Southern Europe,1996,6.0,19.0,1996,6.0,21.0,300.0
1996,Hydrological,Flood,Czech Republic (the),CZE,Eastern Europe,1996,5.0,10.0,1996,5.0,14.0,60.0
1996,Meteorological,Storm,Germany,DEU,Western Europe,1996,10.0,26.0,1996,10.0,30.0,
1996,Technological,Transport accident,Germany,DEU,Western Europe,1996,2.0,19.0,1996,2.0,19.0,
1996,Technological,Transport accident,Germany,DEU,Western Europe,1996,6.0,6.0,1996,6.0,6.0,
1996,Technological,Miscellaneous accident,Germany,DEU,Western Europe,1996,4.0,11.0,1996,4.0,11.0,62.0
1996,Hydrological,Flood,Spain,ESP,Southern Europe,1996,12.0,22.0,1996,12.0,24.0,4000.0
1996,Technological,Transport accident,Spain,ESP,Southern Europe,1996,2.0,28.0,1996,2.0,28.0,18.0
1996,Technological,Industrial accident,Spain,ESP,Southern Europe,1996,6.0,1.0,1996,6.0,1.0,80.0
1996,Hydrological,Landslide,Spain,ESP,Southern Europe,1996,8.0,7.0,1996,8.0,9.0,129.0
1996,Hydrological,Flood,France,FRA,Western Europe,1996,1.0,27.0,1996,1.0,30.0,600.0
1996,Meteorological,Storm,France,FRA,Western Europe,1996,10.0,27.0,1996,10.0,30.0,
1996,Hydrological,Flood,France,FRA,Western Europe,1996,1.0,3.0,1996,1.0,3.0,780.0
1996,Meteorological,Storm,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1996,10.0,27.0,1996,10.0,30.0,12000.0
1996,Technological,Industrial accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1996,12.0,30.0,1996,12.0,30.0,201.0
1996,Technological,Industrial accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1996,2.0,15.0,1996,2.0,15.0,
1996,Geophysical,Earthquake,Greece,GRC,Southern Europe,1996,8.0,6.0,1996,8.0,6.0,1500.0
1996,Technological,Transport accident,Greece,GRC,Southern Europe,1996,12.0,28.0,1996,12.0,28.0,
1996,Geophysical,Earthquake,Croatia,HRV,Southern Europe,1996,9.0,5.0,1996,9.0,5.0,2000.0
1996,Technological,Transport accident,Croatia,HRV,Southern Europe,1996,4.0,4.0,1996,4.0,4.0,
1996,Technological,Transport accident,Hungary,HUN,Eastern Europe,1996,2.0,26.0,1996,2.0,26.0,20.0
1996,Hydrological,Flood,Hungary,HUN,Eastern Europe,1996,5.0,14.0,1996,5.0,14.0,200.0
1996,Meteorological,Storm,Ireland,IRL,Northern Europe,1996,10.0,27.0,1996,10.0,30.0,
1996,Geophysical,Volcanic activity,Iceland,ISL,Northern Europe,1996,10.0,1.0,1996,11.0,7.0,
1996,Technological,Transport accident,Italy,ITA,Southern Europe,1996,2.0,12.0,1996,2.0,12.0,100.0
1996,Hydrological,Landslide,Italy,ITA,Southern Europe,1996,8.0,8.0,1996,8.0,8.0,100.0
1996,Hydrological,Flood,Italy,ITA,Southern Europe,1996,10.0,9.0,1996,10.0,9.0,200.0
1996,Technological,Transport accident,Malta,MLT,Southern Europe,1996,12.0,25.0,1996,12.0,25.0,
1996,Technological,Transport accident,Netherlands (the),NLD,Western Europe,1996,7.0,15.0,1996,7.0,15.0,7.0
1996,Technological,Transport accident,Netherlands (the),NLD,Western Europe,1996,9.0,25.0,1996,9.0,25.0,
1996,Technological,Transport accident,Norway,NOR,Northern Europe,1996,8.0,29.0,1996,8.0,29.0,
1997,Meteorological,Storm,Spain,ESP,Southern Europe,1997,10.0,30.0,1997,11.0,8.0,350.0
1997,Hydrological,Flood,Czech Republic (the),CZE,Eastern Europe,1997,7.0,2.0,1997,7.0,24.0,102107.0
1997,Hydrological,Flood,Germany,DEU,Western Europe,1997,7.0,4.0,1997,8.0,9.0,5200.0
1997,Meteorological,Extreme temperature ,Germany,DEU,Western Europe,1997,1.0,4.0,1997,1.0,4.0,
1997,Hydrological,Flood,Spain,ESP,Southern Europe,1997,9.0,28.0,1997,10.0,1.0,400.0
1997,Biological,Epidemic,Spain,ESP,Southern Europe,1997,2.0,,1997,2.0,,1383.0
1997,Technological,Transport accident,Spain,ESP,Southern Europe,1997,9.0,16.0,1997,9.0,16.0,
1997,Technological,Transport accident,Spain,ESP,Southern Europe,1997,3.0,31.0,1997,3.0,31.0,94.0
1997,Meteorological,Extreme temperature ,France,FRA,Western Europe,1997,1.0,4.0,1997,1.0,4.0,10000.0
1997,Climatological,Wildfire,France,FRA,Western Europe,1997,7.0,26.0,1997,7.0,26.0,1259.0
1997,Technological,Transport accident,France,FRA,Western Europe,1997,9.0,29.0,1997,9.0,29.0,60.0
1997,Technological,Transport accident,France,FRA,Western Europe,1997,8.0,13.0,1997,8.0,13.0,22.0
1997,Technological,Transport accident,France,FRA,Western Europe,1997,10.0,2.0,1997,10.0,2.0,31.0
1997,Technological,Transport accident,France,FRA,Western Europe,1997,9.0,8.0,1997,9.0,8.0,43.0
1997,Technological,Miscellaneous accident,France,FRA,Western Europe,1997,8.0,20.0,1997,8.0,20.0,
1997,Climatological,Drought,France,FRA,Western Europe,1997,4.0,,1997,,,
1997,Hydrological,Flood,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1997,7.0,1.0,1997,7.0,2.0,
1997,Meteorological,Extreme temperature ,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1997,12.0,4.0,1997,12.0,4.0,
1997,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1997,2.0,17.0,1997,2.0,17.0,
1997,Technological,Transport accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1997,9.0,19.0,1997,9.0,19.0,160.0
1997,Technological,Industrial accident,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1997,12.0,29.0,1997,12.0,29.0,1000.0
1997,Hydrological,Flood,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1997,8.0,13.0,1997,8.0,13.0,
1997,Technological,Transport accident,Greece,GRC,Southern Europe,1997,12.0,17.0,1997,12.0,17.0,
1997,Hydrological,Flood,Greece,GRC,Southern Europe,1997,1.0,12.0,1997,1.0,13.0,
1997,Climatological,Wildfire,Croatia,HRV,Southern Europe,1997,7.0,29.0,1997,7.0,29.0,
1997,Hydrological,Flood,Hungary,HUN,Eastern Europe,1997,7.0,4.0,1997,8.0,9.0,
1997,Geophysical,Earthquake,Italy,ITA,Southern Europe,1997,9.0,26.0,1997,10.0,3.0,38100.0
1997,Technological,Transport accident,Italy,ITA,Southern Europe,1997,3.0,28.0,1997,3.0,28.0,
1997,Technological,Industrial accident,Italy,ITA,Southern Europe,1997,5.0,23.0,1997,5.0,23.0,700.0
1997,Climatological,Drought,Italy,ITA,Southern Europe,1997,4.0,,1997,,,
1997,Technological,Miscellaneous accident,Italy,ITA,Southern Europe,1997,10.0,31.0,1997,10.0,31.0,
1997,Meteorological,Storm,Italy,ITA,Southern Europe,1997,11.0,23.0,1997,11.0,23.0,
1997,Hydrological,Flood,Moldova (the Republic of),MDA,Eastern Europe,1997,7.0,6.0,1997,7.0,29.0,2244.0
1997,Meteorological,Storm,Netherlands (the),NLD,Western Europe,1997,6.0,8.0,1997,6.0,8.0,100.0
1997,Technological,Transport accident,Norway,NOR,Northern Europe,1997,9.0,8.0,1997,9.0,8.0,
1997,Technological,Transport accident,Norway,NOR,Northern Europe,1997,2.0,8.0,1997,2.0,8.0,
1997,Technological,Industrial accident,Norway,NOR,Northern Europe,1997,9.0,17.0,1997,9.0,17.0,
1998,Hydrological,Landslide,Italy,ITA,Southern Europe,1998,5.0,1.0,1998,5.0,7.0,3682.0
1998,Climatological,Wildfire,Greece,GRC,Southern Europe,1998,6.0,,1998,8.0,,300.0
1998,Hydrological,Flood,Czech Republic (the),CZE,Eastern Europe,1998,7.0,23.0,1998,7.0,27.0,
1998,Technological,Transport accident,Germany,DEU,Western Europe,1998,6.0,3.0,1998,6.0,3.0,30.0
1998,Climatological,Wildfire,Spain,ESP,Southern Europe,1998,7.0,,1998,7.0,,600.0
1998,Technological,Industrial accident,Spain,ESP,Southern Europe,1998,4.0,25.0,1998,4.0,25.0,46000.0
1998,Technological,Transport accident,Finland,FIN,Northern Europe,1998,3.0,6.0,1998,3.0,6.0,33.0
1998,Hydrological,Landslide,France,FRA,Western Europe,1998,1.0,24.0,1998,1.0,24.0,21.0
1998,Technological,Transport accident,France,FRA,Western Europe,1998,7.0,31.0,1998,7.0,31.0,
1998,Technological,Miscellaneous accident,France,FRA,Western Europe,1998,12.0,10.0,1998,12.0,10.0,2.0
1998,Meteorological,Storm,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1998,1.0,1.0,1998,1.0,6.0,3000.0
1998,Meteorological,Storm,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,1998,12.0,24.0,1998,12.0,25.0,250000.0
1998,Hydrological,Flood,Greece,GRC,Southern Europe,1998,2.0,3.0,1998,2.0,3.0,900.0
1998,Meteorological,Storm,Ireland,IRL,Northern Europe,1998,12.0,24.0,1998,12.0,25.0,
